status;decimalLongitude;decimalLatitude;wc2.1_30s_bio_1;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9
E;23,198022;37,292362;17,87083244;25,81666565;10,91666698;483;85;5;74,02424622;233;19;19;183;7,925000191;32,61317062;622,5915527;31,60000038;7,300000191;24,29999924;12,4333334;25,81666565
E;23,22968;38,810413;16,63333321;25,23333359;8,883333206;505;81;8;57,6456604;209;36;36;202;8;31,12840271;671,4175415;30,70000076;5;25,70000076;10,44999981;25,23333359
E;23,241806;41,256231;14,38749981;24,14999962;4,75;460;55;24;22,17272758;146;83;96;116;10,57499981;33,35962296;786,5029907;31,39999962;-0,300000012;31,69999886;9,733333588;23,41666603
E;23,244708;41,12015;14,32499981;24,08333397;4,650000095;448;55;23;23,57905388;145;79;92;116;10,26666641;32,69639206;787,2925415;31,20000076;-0,200000003;31,40000153;9,666666985;23,33333397
E;23,259951;41,459408;13,9416666;24,11666679;3,833333492;463;53;26;20,59326553;141;90;106;113;11,58333302;34,3719101;820,6422729;32,20000076;-1,5;33,70000076;8,899999619;23,29999924
E;23,313305;40,103102;15,70833302;24,89999962;7,150000095;427;58;17;36,30979919;158;58;61;133;8,733333588;31,4148674;724,2733765;30,89999962;3,099999905;27,79999924;11,89999962;24,23333359
E;23,315448;42,670568;9,941666603;19,45000076;0,233333394;625;80;33;28,90044403;222;110;196;110;11,08333302;34,8532486;782,8526611;27,20000076;-4,599999905;31,80000114;17,68333244;0,233333394
E;23,320038;40,214008;15,69583321;24,73333359;7,299999714;429;57;18;34,0284462;155;60;65;131;8,225000381;30,4629631;713,9915161;30,5;3,5;27;11,96666718;24,13333321
E;23,333257;39,163683;17,01250076;25,60000038;9,283332825;473;71;11;52,38500595;190;41;41;180;6,425000191;26,88284492;668,7033691;30;6,099999905;23,89999962;13,94999981;25,60000038
E;23,335011;37,614777;15,66250038;23,96666718;8,416666985;524;90;8;67,49128723;240;29;29;198;8,191666603;32,37812805;648,2252808;30;4,699999809;25,29999924;9,949999809;23,96666718
E;23,355253;37,999708;17,47500038;26,29999924;9,666666985;475;80;7;64,75519562;208;28;28;196;9,416666985;34,11835861;690,2716675;33;5,400000095;27,60000038;11,19999981;26,29999924
E;23,39173;41,523026;12,25;21,88333321;2,650000095;501;54;30;18,84918785;145;100;120;121;10,85000038;34,22713089;780,0057983;29,39999962;-2,299999952;31,69999886;16,16666603;21,18333435
E;23,456313;37,690792;17,76250076;25,89999962;10,60000038;425;73;6;69,63101959;196;21;21;158;7,525000095;30,84016609;638,1939087;31,29999924;6,900000095;24,39999962;12,23333359;25,89999962
E;23,485326;39,165499;17,79583359;26,39999962;10,14999962;456;70;10;54,27182007;187;38;38;179;5,191666603;22,87077904;665,6898193;29,89999962;7,199999809;22,70000076;11,64999962;26,39999962
E;23,548382;41,086435;14,625;24,43333435;5,050000191;476;59;21;26,40820313;157;78;94;131;10,41666698;33,28008652;785,9750977;31,5;0,200000003;31,29999924;9,983333588;23,64999962
E;23,617848;40,8822;14,51666641;24,16666794;5,066666603;467;61;18;30,87640953;162;70;85;137;9,966666222;32,67759705;774,5330811;31;0,5;30,5;10,09999943;23,41666603
E;23,62376;40,228729;15,77083302;25;7,216666698;445;60;16;37,29402161;165;58;65;144;8,508333206;30,71600342;725,2694092;31;3,299999952;27,70000076;8,616666794;24,31666565
E;23,625375;39,173289;16,0625;24,39999962;8,666666985;479;74;11;54,33501053;198;41;41;192;5,524999619;24,77578354;646,6069946;28,10000038;5,800000191;22,29999924;10,16666698;24,39999962
E;23,635458;38,517618;16,9375;25,46666718;9,25;464;80;7;63,67124939;203;28;28;200;8,691666603;33,17430115;669,0023804;31,39999962;5,199999809;26,20000076;10,80000019;25,46666718
E;23,662294;38,046921;16,4375;25,26666641;8,616666794;482;82;8;63,85756683;210;29;29;204;9,074999809;33,48708344;689,4830933;31,79999924;4,699999809;27,09999847;10,11666679;25,26666641
E;23,69127;39,931334;15,99166679;24,83333397;7,983333588;447;60;14;42,71385193;171;53;55;154;6,983333111;27,82204628;689,8116455;29,79999924;4,699999809;25,09999847;9,399999619;24,20000076
E;23,743566;37,885787;17,90416718;26,45000076;10,36666679;386;63;7;67,18377686;169;21;21;157;7,791666508;30,67585182;668,769104;32;6,599999905;25,39999962;11,88333321;26,45000076
E;23,748902;40,219035;15,77499962;24,85000038;7,483333111;449;62;14;41,05960464;173;54;61;152;7,666666508;29,15082359;710,244812;30,29999924;4;26,29999924;8,916666985;24,20000076
E;23,780273;40,590959;14,73750019;23,75;6,099999905;470;64;15;37,56004715;176;61;72;151;7,425000191;28,23194122;716,90979;28,79999924;2,5;26,29999924;7,566666603;23,10000038
E;23,797465;40,098136;15,6875;24,61666679;7,466666698;452;61;14;41,53087616;174;54;59;155;7,391666889;28,64986992;699,9484253;29,70000076;3,900000095;25,80000114;8,933333397;23,93333435
E;23,812378;38,401097;17,27083397;25,81666565;9,649999619;451;78;7;65,37614441;200;26;26;196;8,558333397;32,79055023;668,2693481;31,79999924;5,699999809;26,09999847;11,19999981;25,81666565
E;23,817378;38,010869;16,91666603;25,51666641;9,283332825;446;77;7;66,40426636;195;24;24;192;8,033332825;31,38020897;671,3667603;31,29999924;5,699999809;25,59999847;10,76666641;25,51666641
E;23,847911;35,516248;18,37916565;25,18333244;12,16666603;539;109;1;88,43801117;288;5;5;266;6,974999905;33,05687332;543,3459473;29,79999924;8,699999809;21,09999847;12,21666718;25,18333244
E;23,864195;39,144238;17,06666756;25,16666794;9,899999619;441;70;9;57,29703522;189;34;34;183;5,400000095;24,88479233;629,0444946;28,70000076;7;21,70000076;11,35000038;25,16666794
E;23,867263;37,92447;17,46249962;26,10000038;9,800000191;419;70;7;65,99850464;184;23;23;175;8,508333206;32,47455215;675,6751709;32,20000076;6;26,20000076;11,3166666;26,10000038
E;23,878095;37,798297;18,15833282;26,58333397;10,75;382;65;5;69,82568359;173;17;17;163;7,783333778;30,88624382;657,9749756;32,20000076;7;25,20000076;12,30000019;26,58333397
E;23,882407;40,164457;15,17083359;23,86666679;7,216666698;468;64;14;42,98519897;184;55;61;164;6,474999905;26,64608955;682,8265381;28,5;4,199999809;24,29999924;8,649999619;23,26666641
E;23,902188;40,375368;15,5041666;24,5;7,266666412;470;65;14;41,68421173;184;57;67;160;7,541666508;28,7849884;705,7634888;29,89999962;3,700000048;26,19999886;8,733333588;23,89999962
E;23,911084;38,494172;14,79583359;23,10000038;7,300000191;533;90;9;61,78319168;234;35;35;234;8,074999809;32,17131424;653,067749;28,79999924;3,700000048;25,09999847;7,300000191;23,10000038
E;23,968041;35,503075;18,66250038;25,5;12,45000076;541;109;1;87,89928436;287;5;5;268;6,908333302;32,89682388;544,6981201;30;9;21;12,46666718;25,5
E;23,978253;40,088828;16,09166718;24,79999924;8,199999809;456;64;12;45,9331665;184;50;55;164;6,583333492;26,87074852;680,6174927;29,5;5;24,5;9,649999619;24,18333435
E;23,97865;38,088975;17,82083321;25,93333435;10,63333321;414;72;6;68,2798233;186;20;20;181;6,991666794;29,37675095;637,1900635;31;7,199999809;23,79999924;12,1833334;25,93333435
E;24,031634;37,860556;18,06666565;26,10000038;10,98333359;389;67;5;71,05072021;180;17;17;171;6,666666508;28,61230278;630,1815796;31;7,699999809;23,29999924;12,51666641;26,10000038
E;24,138239;41,123387;14,52499962;24,06666565;5,216666698;511;67;15;36,48188019;190;69;89;160;10,05000019;33,38870239;766,1399536;30,60000038;0,5;30,10000038;6,583333492;23,31666565
E;24,192663;38,300011;17,02499962;25;9,949999809;443;78;6;68,86090851;203;22;22;203;6,833333015;29,58152962;625,3453369;29,79999924;6,699999809;23,09999847;11,46666622;25
E;24,247614;40,187078;14,96666622;23,51666641;7,016666412;483;70;12;48,32065964;200;51;56;179;6,633333206;27,18579292;674,4133301;27,89999962;3,5;24,39999962;8,583333015;22,91666603
E;24,257696;35,361789;18,48333359;25,51666641;12,03333282;560;112;1;86,36138153;293;5;5;293;7,433333397;33,63499069;559,7821655;30,5;8,399999619;22,10000038;12,03333282;25,51666641
E;24,314616;40,867153;15,17916679;24,58333397;6,466666698;530;76;11;46,23817062;218;59;75;181;7,924999714;28,81818199;738,7903442;30,29999924;2,799999952;27,5;7,966666698;23,89999962
E;24,336099;37,617233;16,52916718;24,51666641;9,516666412;464;81;5;73,40762329;218;19;19;193;6,308333397;27,54730797;623,9589844;29,29999924;6,400000095;22,89999962;11,11666679;24,51666641
E;24,378558;41,026571;13,82083321;23,23333359;4,866666794;560;72;16;37,24302292;210;73;93;179;9,108333588;31,51672363;749,8407593;29,5;0,600000024;28,89999962;6,316666603;22,63333321
E;24,412697;35,177881;18,54166603;25,28333282;12,3166666;554;114;1;87,95548248;297;5;5;274;7,049999714;33,73205566;541,4367676;29,60000038;8,699999809;20,90000153;12,39999962;25,28333282
E;24,522905;37,163185;18,45416641;25,73333359;11,91666698;395;70;1;80,36723328;198;8;8;169;4,875;24,375;573,2342529;29,29999924;9,300000191;20;13,5666666;25,73333359
E;24,593261;40,620564;15,39166641;24,78333282;6,833333492;523;76;11;48,25353241;220;56;67;190;8;28,98550606;732,7402954;30,60000038;3;27,60000038;8,399999619;24,08333397
E;24,616412;43,412205;11,48750019;21,79999924;0,699999988;573;69;36;26,35826683;203;110;183;110;10,79166698;32,21393204;860,4996948;29,10000038;-4,400000095;33,5;20,13333321;0,699999988
E;24,634156;42,19779;12,19999981;22,25;1,983333349;507;59;32;20,87046432;162;99;136;117;11,53333378;34,42786026;824,4970703;30,10000038;-3,400000095;33,5;20,45000076;17,93333244
E;24,701681;40,974331;14,84166718;24,01666641;6,016666889;541;75;13;42,6480217;214;62;79;184;9,066666603;32,26571655;734,456604;29,70000076;1,600000024;28,10000038;7,533333302;23,35000038
E;24,705971;40,775822;15,04166698;24,10000038;6,75;521;77;11;48,02375412;219;56;68;189;6,583333015;25,71614456;710,7161255;29,10000038;3,5;25,60000038;8,350000381;23,5
E;24,749381;41,095984;14,22083378;23,63333321;5,400000095;549;74;16;37,11791611;206;71;90;179;8,625;30,26315689;744,8442993;29,70000076;1,200000048;28,5;6,900000095;22,98333359
E;24,751821;42,149651;12,46249962;22,61666679;2,266666651;509;60;31;22,47000885;163;95;135;121;11,125;33,40840912;827,3592529;30,29999924;-3;33,29999924;20,81666565;18,11666679
E;24,810571;35,046223;18,73333359;25,79999924;12,30000019;529;108;1;86,91890717;285;5;5;258;8,266666412;36,41703415;563,6300049;31;8,300000191;22,70000076;12,3166666;25,79999924
E;24,872521;42,008576;12,09583378;21,96666718;2,166666746;534;59;32;19,8245697;165;102;136;131;10,67500019;33,04953766;805,3612061;29,39999962;-2,900000095;32,29999924;16,45000076;17,73333359
E;24,906816;35,15568;14,59583282;21,91666603;7,916666508;1014;209;2;84,1521759;539;20;20;489;7,608333111;33,51688766;584,0005493;27;4,300000191;22,70000076;7,933333397;21,91666603
E;24,961662;35,061492;17,95833397;25,16666603;11,44999981;600;121;1;84,8735733;319;8;8;319;8,266667366;35,94203186;573,2991943;30,5;7,5;23;11,44999981;25,16666603
E;25,133523;35,338519;18,625;25,21666718;12,5666666;494;93;1;83,39929199;250;5;5;229;6,633333206;33,00165558;527,6254883;29,20000076;9,100000381;20,10000038;12,66666698;25,21666718
E;25,254364;37,033856;18,33749962;24,68333244;12,55000019;406;71;1;83,23858643;205;7;7;190;4,858333111;27,14152718;506,9432678;27,89999962;10;17,89999962;12,61666679;24,68333244
E;25,281669;35,332658;18,67916679;25,33333397;12,5666666;484;93;1;83,58851624;249;5;5;225;6,858333588;33,45528793;533,7962646;29,60000038;9,100000381;20,5;12,66666698;25,33333397
E;25,310113;42,131916;12,51666641;22,64999962;2,183333397;543;59;33;18,13980103;161;108;134;135;11,88333321;34,84848404;830,3321533;30,70000076;-3,400000095;34,10000229;16,93333435;18,39999962
E;25,398146;42,625153;11,27916622;21,18333244;1,333333254;601;72;39;22,82090759;200;124;175;127;11,79166698;35,51707077;805,5276489;28,79999924;-4,400000095;33,20000076;19,33333397;2,683333158
E;25,41219;41,089528;14,22083378;23,68333435;5,266666889;554;78;17;38,61846924;206;69;82;185;10,125;33,52648926;752,2888184;30,70000076;0,5;30,20000076;6,716666698;23,01666641
E;25,4301;35,228845;17,15833282;23,93333244;10,94999981;618;120;2;81,66278839;318;9;9;284;6,949999809;32,93838882;543,3223877;28,5;7,400000095;21,10000038;11,01666641;23,93333244
E;25,521363;35,307466;18,52083397;25,25;12,4333334;500;100;1;85,67495728;267;5;5;237;6,425000191;31,49509811;535,6918335;29,39999962;9;20,39999962;12,5666666;25,25
E;25,528353;40,50158;14,9375;23,71666718;6,966666698;557;94;11;56,62126541;248;52;53;229;7,091666698;27,81045723;690,9220581;29;3,5;25,5;8,533332825;23,21666718
E;25,705088;42,453621;12,08749962;22;2,233333349;587;66;38;18,62641716;184;122;154;133;11,07499981;33,97239304;800,2645264;29,29999924;-3,299999952;32,59999847;16,29999924;17,71666718
E;25,71332;35,219022;18,78333282;25,70000076;12,60000038;524;108;1;87,11402893;286;5;18;252;6,616666794;31,65869141;548,7478638;30,10000038;9,199999809;20,90000153;12,75;25,66666603
E;25,742572;40,127992;15,1291666;23,71666718;7,333333492;625;114;10;64,90315247;295;45;45;286;7,141666412;28,33994675;677,4365234;29;3,799999952;25,20000076;8,883333206;23,71666718
E;25,932619;39,135307;16,625;24,95000076;9,183333397;533;105;4;78,28955841;274;19;19;274;8,616666794;33,52788544;656,3275757;30,79999924;5,099999905;25,69999886;9,183333397;24,95000076
E;25,965778;39,267506;16,04166603;24,16666603;8,783333778;545;108;5;77,60978699;280;22;22;233;8,133333206;32,66399002;640,0526733;29,89999962;5;24,89999962;8,800000191;24,16666603
E;25,985463;35,038434;19,02499962;26,14999962;12,71666718;514;111;1;90,16371918;293;4;17;252;7,233332634;33,02891922;560,4199219;30,89999962;9;21,89999962;12,85000038;26,03333282
E;26,039455;44,35282;10,40833282;20,88333321;-0,866666675;569;76;29;32,47182846;210;93;196;95;11,28333282;32,99220276;884,2120972;28,20000076;-6;34,20000076;19,28333282;0,966666758
E;26,067947;44,47056;10,66666698;21,28333282;-0,466666698;576;78;28;34,48040771;217;92;203;93;10,98333359;32,30392075;883,8457642;28,70000076;-5,300000191;34;19,66666603;1,249999881
E;26,087993;35,182756;18,72500038;25,64999962;12,53333378;556;118;1;86,53926849;303;6;19;269;6,883333683;32,31612015;549,6176147;30,29999924;9;21,29999924;12,63333321;25,61666679
E;26,209336;39,235732;16,54999924;25,16666794;8,783333778;587;115;5;76,94423676;296;22;22;296;9,300000191;34,06593323;678,8392334;31,70000076;4,400000095;27,30000114;10,28333378;25,16666794
E;26,311306;39,057667;14,54166698;22,88333321;6,916666508;645;125;5;76,48318481;325;24;24;325;8,333333015;32,29973984;662,4295044;28,70000076;2,900000095;25,80000114;6,916666508;22,88333321
E;26,322869;42,681654;12,39999962;22,16666603;2,733333349;605;67;40;17,87261581;189;128;160;134;9,550000191;31,31147575;789,2286377;28,60000038;-1,899999976;30,5;16,31666565;3,733333349
E;26,404823;39,144608;16,13333321;24,66666603;8,399999619;617;123;4;80,38468933;318;19;19;316;8,883333206;33,27091217;672,5167236;30,89999962;4,199999809;26,70000076;9,883333206;24,66666603
E;26,468941;42,620148;12,64166641;22,54999924;2,766666651;580;61;39;16,06192017;175;124;145;133;10,75;33,4890976;803,0788574;29,79999924;-2,299999952;32,09999847;16,61666679;21,85000038
E;26,491039;42,483693;12,6833334;22,68333435;2,733333349;577;60;37;16,87792778;172;118;139;136;10,73333359;33,12757111;808,8075562;30,20000076;-2,200000048;32,40000153;16,66666603;21,95000076
E;26,522366;39,155729;16,63750076;25,03333282;9,016666412;619;124;4;81,94749451;324;17;17;317;8,725000381;33,17490387;662,3962402;31,20000076;4,900000095;26,30000114;10,46666622;25,03333282
E;26,576538;39,060784;16,20416641;24,58333397;8,566666603;638;128;4;81,88358307;332;18;18;329;8,591667175;32,91826248;661,8309937;30,70000076;4,599999905;26,10000038;10,03333282;24,58333397
E;26,726361;39,346755;16,5;25,04999924;8,699999809;633;132;5;81,68008423;336;22;22;324;9,133333206;33,95291138;675,6949463;31,39999962;4,5;26,89999962;10,14999962;25,04999924
E;26,820181;42,384607;12,13333321;21,83333397;2,566666842;584;62;35;16,91827011;168;114;131;143;10,80000019;33,96226501;785,1963501;29,5;-2,299999952;31,79999924;7,916666508;21,23333359
E;27,083735;42,43806;12,48333359;22,08333397;3,083333254;568;62;34;16,93138313;167;112;126;137;10,69999981;33,96825409;777,9557495;29,70000076;-1,799999952;31,5;8,416666985;21,63333321
E;27,163641;45,046351;10,8125;21,60000038;-0,51666671;492;69;23;34,50327682;182;76;175;77;10,49166679;30,9488678;899,8563843;28,70000076;-5,199999809;33,90000153;19,91666794;1,183333278
E;27,177749;36,811433;19,20416641;27,16666603;12,03333282;715;158;1;94,94733429;426;10;10;426;8,225000381;33,29959869;628,7088623;33,09999847;8,399999619;24,69999886;12,03333282;27,16666603
E;27,253184;36,893455;19,20000076;27,06666565;12,14999962;714;157;1;95,49007416;428;11;11;428;8,199999809;33,46938705;620,4837036;33;8,5;24,5;12,14999962;27,06666565
E;27,335456;44,188059;11,46666622;21,85000038;0,666666627;487;62;25;25,58317757;159;83;154;83;10,46666718;31,91057014;860,793335;29;-3,799999952;32,79999924;20,25;0,666666627
E;27,382311;43,372647;10,6208334;20,16666603;0,916666746;541;63;35;17,27230072;163;109;152;118;10,00833321;32,38942719;786,3189697;26,89999962;-4;30,89999962;14,53333378;1,866666794
E;27,480334;42,504412;12,59583282;22,08333206;3,566666603;539;62;31;19,06450844;163;107;114;126;8,574999809;29,87804794;761,7039795;28,20000076;-0,5;28,70000076;8,833333015;21,58333397
E;27,616264;42,567205;12,6875;22,10000038;3,783333302;530;60;31;17,88327217;161;107;112;128;8,741666794;30,56526756;754,3242798;28,10000038;-0,5;28,60000038;9,083333015;21,63333321
E;27,677788;42,4117;12,82916641;21,91666603;4,433333397;531;63;29;20,84058952;170;100;104;138;7,574999809;28,4774437;726,9127197;27,29999924;0,699999988;26,59999847;9,716667175;21,56666565
E;27,873117;40,398815;13,8125;22,20000076;6,016666412;682;115;16;54,71807861;300;62;62;282;7,974999905;31,52173805;673,0396729;27,29999924;2;25,29999924;7,699999809;22,20000076
E;27,882608;42,826423;12,27916622;21,29999924;3,733333349;510;58;32;15,72961235;152;107;112;129;7,825000286;29,19776154;725,0029907;26,60000038;-0,200000003;26,80000114;8,983333588;20,88333321
E;27,906921;43,178166;12,00833321;21,35000038;3,083333492;492;52;33;13,11981201;139;111;120;119;7,916666508;28,58002472;750,6022949;26,79999924;-0,899999976;27,69999886;8,483333588;3,549999952
E;28,013706;43,237595;11,97083378;21,26666641;3,166666746;490;53;33;13,04659939;139;111;119;120;7,641666889;28,19803238;745,8535767;26,5;-0,600000024;27,10000038;8,5;20,75
E;28,150163;36,411817;18,98749924;25,91666603;12,64999962;746;153;1;92,70424652;424;8;8;424;7,041666508;33,05946732;557,8942871;30,5;9,199999809;21,29999924;12,64999962;25,83333397
E;28,246678;43,405568;12,01666641;21,56666565;2,833333492;483;53;34;13,87336159;136;106;122;113;8,100000381;28,62190819;767,5709229;27;-1,299999952;28,29999924;8,283332825;3,466666698
E;28,485609;41,02216;13,59583378;22,10000038;5,700000286;660;104;22;47,14728546;277;80;80;211;8,141666412;31,55684662;680,5427856;27,70000076;1,899999976;25,80000114;7,533333302;22,10000038
E;28,587016;43,562076;12,22500038;21,80000114;3,066666603;464;54;34;14,94673443;137;103;114;111;7,366666794;26,78787804;770,2965698;26,70000076;-0,800000012;27,5;8,533333778;3,666666746
E;28,641949;44,089395;11,96249962;21,93333435;2,266666651;418;47;27;17,8030262;118;84;114;85;7,824999809;26,79794502;804,4058228;27,29999924;-1,899999976;29,19999886;15,53333282;3,050000191
E;28,773251;44,54676;11,52083302;22,04999924;1,200000048;408;48;24;19,41634369;122;79;118;79;7,675000191;25,33003426;847,854126;27,5;-2,799999952;30,29999924;19,85000038;1,200000048
E;28,803295;41,110138;13,82083321;22,35000038;6;712;111;24;45,99984741;293;90;90;223;8,308333397;32,07850647;677,949646;28,20000076;2,299999952;25,90000153;7,799999714;22,35000038
E;28,823639;40,96191;14,52499962;23,10000038;6,650000095;691;108;24;46,67618179;285;85;85;217;8,133333206;31,40283203;680,9135132;28,79999924;2,900000095;25,89999962;8,433333397;23,10000038
E;28,832713;45,343294;10,96249962;21,45000076;0,433333427;451;59;26;24,37483788;149;90;141;90;9,741666794;30,06687164;855,6021729;28,20000076;-4,199999809;32,40000153;19,81666756;1,466666698
E;29,029539;41,063464;14,14999962;22,48333359;6,433333397;725;113;25;45,81939316;297;91;91;225;7,666666508;30,66666603;664,09198;27,89999962;2,900000095;25;8,316666603;22,48333359
E;29,068268;40,965881;14,45416641;22,85000038;6,666666508;706;109;24;46,83372116;287;85;85;220;7,741666794;30,72089958;669,3635254;28,29999924;3,099999905;25,19999886;8,533333778;22,85000038
E;29,075761;41,207747;13,41666698;21,33333397;5,900000095;758;120;26;46,47298813;313;98;100;232;6,866666794;29,34472847;637,774292;26;2,599999905;23,39999962;7,983333588;19,06666756
E;29,184269;41,024467;13,82916641;22,20000076;6,033333302;750;116;28;45,05798721;303;97;97;231;8,208333015;32,06380081;668,7962646;27,89999962;2,299999952;25,60000038;7,916666508;22,20000076
E;29,414892;46,297381;9,529166222;19,98333359;-1,23333323;530;65;23;27,7951107;183;104;178;114;8,941666603;28,03030205;864,3664551;26,20000076;-5,699999809;31,90000153;18,39999962;-0,349999934
E;29,430017;40,640699;13,80000019;22,18333435;6,083333492;674;96;25;40,96184158;259;85;85;248;9,283333778;34,63930511;668,369812;28,60000038;1,799999952;26,80000114;7,766666412;22,18333435
E;29,475021;46,826146;9,870833397;20,5;-1,166666627;512;69;26;30,74528122;188;99;179;108;8,225000381;26,27795601;883,6275024;26,10000038;-5,199999809;31,29999924;18,98333359;-0,166666642
E;29,596174;45,400297;11,1291666;20,98333359;1,333333373;372;49;22;25,31758499;123;71;123;75;6,875;24,37943268;804,8220215;25,60000038;-2,599999905;28,20000076;20,98333359;1,916666627
E;29,603825;44,892988;11,5583334;21,66666603;1,716666579;346;43;21;21,62103653;109;68;109;70;6,316666603;22,55952454;816,1156006;26;-2;28;21,66666603;2,466666698
E;30,060305;46,860863;9,095833778;20,04999924;-2,233333349;504;67;26;28,79147911;179;102;172;114;8,125;25,39062309;909,1890869;25,70000076;-6,300000191;32;18,38333321;3
E;30,130564;46,292914;9,804166794;20,38333321;-0,883333325;468;54;25;22,68860435;149;96;147;112;7,791666508;25,13440895;866,5617676;26;-5;31;18,63333321;-0,116666637
E;30,272115;46,397051;9,754166603;20,29999924;-0,916666627;474;55;25;22,12223434;151;98;147;113;7,558333397;24,54004288;864,263916;25,60000038;-5,199999809;30,79999924;18,56666756;-0,149999961
E;30,385373;46,275325;9,791666985;20,5;-0,899999976;464;53;27;20,54648781;146;95;143;108;7,666666508;24,65166092;871,8757935;26,10000038;-5;31,10000038;18,58333397;-0,150000021
E;30,451992;46,061661;10,11250019;20,31666756;-0,03333335;421;47;26;19,46989441;129;87;128;99;5,625;20,01779366;833,0505981;24,60000038;-3,5;28,10000038;18,45000076;0,466666639
E;30,464028;50,626843;7,791666508;18,53333282;-3,200000048;596;85;31;32,82528687;221;105;221;119;6,81666708;22,64673233;894,0786133;23,20000076;-6,900000095;30,10000038;18,53333282;-2,266666651
E;30,474393;50,387062;7,858333111;18,68333435;-3,266666651;620;86;34;32,41863632;227;110;227;121;7,716666698;24,81243324;902,2719727;24;-7,099999905;31,10000038;18,68333435;-2,166666746
E;30,578319;46,830109;9,829166412;20,88333321;-1,333333373;472;58;27;22,8787384;155;98;152;109;8,375;25,92879486;905,923584;26,79999924;-5,5;32,29999924;18,98333359;-0,416666657
E;30,583991;46,611828;9,854166985;20,58333397;-0,883333325;462;54;27;20,77857018;147;95;143;107;6,891666412;22,82008743;876,9483643;25,60000038;-4,599999905;30,20000076;18,63333321;3,566666603
E;30,587864;46,213738;10,16250038;20,71666718;-0,183333337;436;48;27;19,1912365;132;90;132;102;7,108333588;23,77369118;854,1586304;26;-3,900000095;29,89999962;18,63333321;0,416666657
E;30,648729;46,695279;9,954166412;20,95000076;-1,033333302;460;55;26;22,06646919;148;94;146;106;7,675000191;24,44267464;896,4207764;26,5;-4,900000095;31,39999962;18,96666718;3,75
E;30,715468;46,595274;9,854166985;20,75;-0,983333349;450;52;25;20,91162109;142;93;140;104;7,05833292;22,99131393;886,6290894;25,89999962;-4,800000191;30,70000076;18,71666718;-0,200000063
E;30,770794;46,449911;10,3125;21,01666641;-0,116666652;440;48;28;17,94677925;133;92;130;103;6,608333588;22,25028038;863,2605591;26,10000038;-3,599999905;29,70000076;18,96666718;0,550000012
E;30,837647;46,553755;9,908333778;20,64999962;-0,716666698;444;49;27;18,47224617;137;93;135;103;7,333333492;24,04371643;872,4907837;26;-4,5;30,5;18,63333321;0,016666658
E;30,9536;48,032893;9,233333588;20,46666718;-2,266666651;509;65;28;27,68201828;177;96;177;128;8,899999619;26,96969795;922,5171509;26,79999924;-6,199999809;33;20,46666718;9,75
E;31,018492;46,920662;9,941666603;20,98333359;-1,166666627;444;54;24;23,18723679;146;91;144;104;7,666666508;24,41613579;905,0158691;26,5;-4,900000095;31,39999962;19,10000038;3,766666651
E;31,235031;51,519614;6,954166889;18,10000038;-4,383333206;597;83;33;32,22607422;225;108;225;123;8,425000191;26,08359146;922,6135254;24,10000038;-8,199999809;32,29999924;18,10000038;1,183333397
E;31,637454;47,360288;9,616666794;20,83333397;-1,700000048;456;58;27;25,71086121;156;89;155;99;9,300000191;28,26747704;920,998291;27,29999924;-5,599999905;32,89999771;19,06666565;-0,700000048
E;31,673474;46,475397;10,3791666;21,53333282;-0,583333313;368;41;23;17,67669106;110;76;110;93;8,391666412;26,06107521;903,826355;27,70000076;-4,5;32,20000076;19,60000038;4,099999905
E;31,901215;46,936389;10,19999981;21,79999924;-1,333333373;428;51;25;23,06362724;140;84;138;93;9,600000381;28,07017517;945,5493774;28,79999924;-5,400000095;34,20000076;19,86666679;-0,266666681
E;32,042673;46,9493;10,09166718;21,63333321;-1,366666675;437;51;27;22,34488869;144;85;139;93;9,300000191;27,5147934;939,2885132;28,29999924;-5,5;33,79999924;19,78333282;-0,316666692
E;32,176449;46,453843;10,40833378;21,70000076;-0,616666615;386;42;23;18,57876015;116;77;115;93;9,266666412;27,99597168;910,434021;28,5;-4,599999905;33,09999847;19,78333282;4,199999809
E;32,291271;46,123673;10,36250019;21,18333435;-0,083333351;379;39;24;16,05207825;108;79;108;96;8,425000191;27,17741776;868,5518799;27,20000076;-3,799999952;31;21,18333435;4,150000095
E;32,810585;47,082719;9,391666412;20,85000038;-1,966666698;436;53;25;21,86050034;144;85;140;95;10,03333282;29,08212662;931,7696533;28,29999924;-6,199999809;34,5;18,95000076;-0,899999976
E;32,889442;46,111436;10,38333321;21,16666603;0,033333302;395;39;26;13,912323;110;83;110;97;8,716667175;27,76008415;861,9779663;27,5;-3,900000095;31,39999962;21,16666603;4,316666603
E;33,287734;47,30572;9,266666412;20,61666679;-2,116666794;446;56;25;22,67227936;148;91;142;105;9,466666222;27,92527008;926,7644653;27,79999924;-6,099999905;33,89999771;18,83333397;-1,066666722
